NODE_INDEX,SITEID,MOD_CELL_ID,CELLNAME,SITENAME,SITE_TYPE,REGION,KABUPATEN,KECAMATAN,LAC_TAC,ENODEB_ID,GNB_ID,RNC_ID,LONGITUDE,LATITUDE,TECHNOLOGY,BAND,ANTENNA_MODEL,ANTENNA_HEIGHT,AZIMUTH,AZIMUTH_SIN,AZIMUTH_COS,MT,ET,HORIZONTAL_BEAM_WIDTH,VENDOR,FLAG_PROCESS,FLAG_PULL,RET_NONRET,DATE,TOTAL_SUCCESS_CALLS,TOTAL_DROP_CALLS,TOTAL_BLOCK_CALLS,TOTAL_CSFB_CALLS,TOTAL_SETUP_FAIL_CALLS,TOTAL_CALLS,CELL_SUCCESS_RATE,CELL_DROP_RATE,CELL_BLOCK_RATE,CELL_AVG_RSRP,CELL_P10_RSRP,CELL_P90_RSRP,CELL_AVG_RSRQ,CELL_AVG_TA,CELL_P90_TA,CELL_AVG_DL_THROUPUT,CELL_AVG_UL_THROUPUT,CELL_TOTAL_DL_VOLUME,CELL_TOTAL_UL_VOLUME,CELL_TOTAL_PING_PONG_HO_COUNT,CELL_CSFB_RATE,CELL_PINGPONG_RATE,SETUP_FAIL_CALL_FLAG,OUT_HO_SUM,OUT_EDGE_COUNT,OUT_NEIGHBOR_COUNT,IN_HO_SUM,IN_EDGE_COUNT,IN_NEIGHBOR_COUNT,HO_TOTAL,OUT_IN_RATIO
1879,SiteID_157,ModCell_1880,Cell_1880,SiteName_181,Macro,Region_1,District_1,SubDistrict_5,1000,50156,,,61.658930000000005,9.003038,4G,2300.0,AQU4518R21v06,36.0,247.0,-0.9205048534524403,-0.3907311284892738,3.0,8.0,120,HUAWEI,F,P,RET,2025-09-14,203339,86,0,270,0,203695,0.9982522889614376,0.0004221998576302,0.0,-92.17736163451508,-101.0,-83.0,-10.678669250836332,69.13115254099972,96.0,4009.5969230945534,1423.6383493242556,145286425.71581876,13643573.219800696,5516167658.0,0.0013255111809322,27080.52557991114,0,20041.0,235.0,235.0,27989.0,292.0,292.0,48030.0,0.7160414433726331
1880,SiteID_157,ModCell_1881,Cell_1881,SiteName_181,Macro,Region_1,District_1,SubDistrict_5,1000,50156,,,61.658930000000005,9.003038,4G,2300.0,AQU4518R21v06,36.0,7.0,0.12186934340514748,0.992546151641322,3.0,8.0,120,HUAWEI,F,P,RET,2025-09-14,260559,234,0,309,0,261102,0.9979203529655076,0.0008962014844773,0.0,-95.71821964128132,-105.44439697265624,-85.69999694824219,-10.770525325035049,56.83358469408104,90.6666030883789,3833.8009790694473,1348.3599737106906,211041985.8228464,19336445.85580093,7218895958.0,0.0011834455500149,27647.80031558548,0,15441.0,226.0,226.0,28787.0,275.0,275.0,44228.0,0.5364040572460748
1881,SiteID_157,ModCell_1882,Cell_1882,SiteName_181,Macro,Region_1,District_1,SubDistrict_5,1000,50156,,,61.658930000000005,9.003038,4G,2300.0,AQU4518R21v06,36.0,127.0,0.7986355100472927,-0.6018150231520484,3.0,6.0,90,HUAWEI,F,P,RET,2025-09-14,1,0,0,0,0,1,1.0,0.0,0.0,-82.80950164794922,-82.80950164794922,-82.80950164794922,-12.547599792480469,80.0,80.0,5918.2581,943.0338,39.9482,5.6582,16608.0,0.0,16608.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
1882,SiteID_157,ModCell_1883,Cell_1883,SiteName_181,Macro,Region_1,District_1,SubDistrict_5,1000,50156,,,61.658930000000005,9.003038,4G,1800.0,ASI4518R42v06,36.0,247.0,-0.9205048534524403,-0.3907311284892738,3.0,5.0,60,HUAWEI,F,P,RET,2025-09-14,308244,56,0,418,0,308718,0.998464618195246,0.000181395318705,0.0,-97.40161603291584,-110.08689880371094,-83.83329772949219,-11.878484271063355,71.18240745959491,96.0,4208.638631413185,1676.215228215074,193695063.90573597,22271020.690500326,8549847467.0,0.0013539864860487,27694.68403850764,0,40368.0,216.0,216.0,37322.0,269.0,269.0,77690.0,1.081611874715323
1883,SiteID_157,ModCell_1884,Cell_1884,SiteName_214,Macro,Region_1,District_1,SubDistrict_5,1000,50156,,,61.658930000000005,9.003038,4G,900.0,ASI4518R42v06,36.0,247.0,-0.9205048534524403,-0.3907311284892738,0.0,5.0,70,HUAWEI,F,P,RET,2025-09-14,52543,61,0,179,0,52783,0.9954530814845688,0.001155675122672,0.0,-104.08323897912156,-112.25,-95.0,-10.920265603128277,73.15525651569317,96.0,3266.860760597972,898.137049053985,59596737.69950288,5072892.211299931,1489100924.0,0.003391243392759,28211.75234450486,0,10660.0,129.0,129.0,12062.0,126.0,126.0,22722.0,0.8837768382657714
1884,SiteID_157,ModCell_1885,Cell_1885,SiteName_214,Macro,Region_1,District_1,SubDistrict_5,1000,50156,,,61.658930000000005,9.003038,4G,900.0,ASI4518R42v06,36.0,7.0,0.12186934340514748,0.992546151641322,0.0,8.0,120,HUAWEI,F,P,RET,2025-09-14,41529,58,0,134,0,41721,0.9953980010066872,0.0013901871958965,0.0,-103.12018751412904,-112.0,-91.6956024169922,-10.470788433814604,69.18845498452355,96.0,3702.089561570907,1031.5693102102537,58348873.2416019,4612718.118099975,1161846309.0,0.0032118117974161,27847.997627094268,0,11375.0,103.0,103.0,24930.0,104.0,104.0,36305.0,0.4562993863062051
1885,SiteID_206,ModCell_1886,Cell_1886,SiteName_264,Macro,Region_1,District_1,SubDistrict_5,1002,50205,,,61.671687,8.976982,4G,900.0,AQU4518R21v06,17.0,327.0,-0.544639035015027,0.838670567945424,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,19128,20,0,45,0,19193,0.9966133486166832,0.0010420465794821,0.0,-101.32509170370838,-110.41169738769533,-89.28569793701172,-11.47752566815342,58.25517094579082,88.0,4639.035823147763,1209.8813151678091,34251869.238400444,2746215.3915999504,184085761.0,0.0023446048038347,9591.296879070494,0,6353.0,121.0,121.0,14899.0,100.0,100.0,21252.0,0.4264429530201342
1886,SiteID_206,ModCell_1887,Cell_1887,SiteName_264,Massive MIMO,Region_1,District_1,SubDistrict_5,1002,50205,,,61.671687,8.976982,4G,2300.0,AAU5336,17.0,117.0,0.8910065241883679,-0.4539904997395467,3.0,0.0,90,HUAWEI,F,P,RET,2025-09-14,152203,150,0,232,0,152585,0.9974964773732674,0.0009830586230625,0.0,-93.9899108539462,-103.4000015258789,-84.0,-11.793121585414063,63.97623937435254,96.0,3887.343528294179,1507.0909873966427,218586530.31722063,21246293.82270126,1087264818.0,0.00152046400367,7125.633699249599,0,35332.0,341.0,341.0,213382.0,617.0,617.0,248714.0,0.1655848872684328
1887,SiteID_71,ModCell_1888,Cell_1888,SiteName_77,Macro,Region_1,District_1,SubDistrict_1,1000,50070,,,61.68337400000001,8.991931000000001,4G,2300.0,APE4517R0v06,25.2,127.0,0.7986355100472927,-0.6018150231520484,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,100509,18,0,104,0,100631,0.9987876499289484,0.0001788713219584,0.0,-95.04514740495468,-104.93329620361328,-84.0,-11.014703026586073,39.23027941780683,69.33329772949219,4658.482947705124,1423.0532974751698,90754091.24530758,8406308.832900105,2740061791.0,0.0010334787490932,27228.80415577705,0,39632.0,178.0,178.0,46139.0,136.0,136.0,85771.0,0.8589726918075422
1888,SiteID_71,ModCell_1889,Cell_1889,SiteName_77,Macro,Region_1,District_1,SubDistrict_1,1000,50070,,,61.68337400000001,8.991931000000001,4G,2300.0,APE4517R0v06,25.2,327.0,-0.544639035015027,0.838670567945424,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,32835,12,0,42,0,32889,0.9983581136550216,0.0003648636322174,0.0,-94.79770233243374,-103.5,-84.80000305175781,-11.393148410417783,42.34458584661462,88.0,5013.684451761177,1361.3058010522293,44925208.31320104,3453949.052799921,920967856.0,0.0012770227127611,28002.306424640457,0,11912.0,108.0,108.0,24956.0,164.0,164.0,36868.0,0.477341026565693
1889,SiteID_71,ModCell_1890,Cell_1890,SiteName_77,Macro,Region_1,District_1,SubDistrict_1,1000,50070,,,61.68337400000001,8.991931000000001,4G,2100.0,APE4516R1v06,25.2,247.0,-0.9205048534524403,-0.3907311284892738,0.0,5.0,60,HUAWEI,F,P,RET,2025-09-14,296484,64,0,376,0,296924,0.9985181393218466,0.0002155433713677,0.0,-91.08126074253715,-102.75,-79.44999694824219,-10.082824643964235,40.02917235669723,80.0,4376.247857282066,1584.363073842049,222863209.63342428,23000322.08610125,8147618794.0,0.0012663173067855,27440.081616844716,0,45538.0,291.0,291.0,72787.0,270.0,270.0,118325.0,0.6256388415672913
1890,SiteID_71,ModCell_1891,Cell_1891,SiteName_77,Macro,Region_1,District_1,SubDistrict_1,1000,50070,,,61.68337400000001,8.991931000000001,4G,2100.0,APE4516R1v06,25.2,327.0,-0.544639035015027,0.838670567945424,0.0,5.0,60,HUAWEI,F,P,RET,2025-09-14,258281,68,0,302,0,258651,0.9985695009878176,0.0002629025211578,0.0,-94.4334398822845,-104.91300201416016,-84.0,-9.614145656588288,47.49218671110162,88.0,4833.226085647536,1531.1198622096065,234456364.12933144,26757867.142000537,6993366950.0,0.0011675964910245,27037.85003730896,0,20072.0,197.0,197.0,38709.0,272.0,272.0,58781.0,0.518548178765177
1891,SiteID_71,ModCell_1892,Cell_1892,SiteName_77,Macro,Region_1,District_1,SubDistrict_1,1000,50070,,,61.68337400000001,8.991931000000001,4G,900.0,APE4517R0v06,25.2,247.0,-0.9205048534524403,-0.3907311284892738,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,11365,6,0,65,0,11436,0.9937915355019238,0.0005246589716684,0.0,-94.76746868528492,-108.0832977294922,-77.0,-10.4920836330169,47.13745289156181,80.0,4691.292150545936,1002.293958217964,31926420.62700009,2000306.437499984,313229255.0,0.0056838055264078,27389.756470793985,0,4814.0,126.0,126.0,14400.0,108.0,108.0,19214.0,0.3343517811263107
1892,SiteID_107,ModCell_1893,Cell_1893,SiteName_121,Macro,Region_1,District_1,SubDistrict_5,1000,50107,,,61.653065000000005,9.001709,4G,1800.0,ADU451816v01,33.4,97.0,0.9925461516413221,-0.12186934340514737,3.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,349590,79,0,486,0,350155,0.998386428867216,0.0002256143707786,0.0,-95.49934117675257,-106.88880157470705,-83.33329772949219,-9.454705436701804,44.68353725039446,72.0,5348.559433685749,1512.8827939856692,234987177.73873052,45866161.904810734,15498618895.0,0.0013879567620053,44262.16645485571,0,25826.0,163.0,163.0,31847.0,154.0,154.0,57673.0,0.8109457422758101
1893,SiteID_107,ModCell_1894,Cell_1894,SiteName_121,Macro,Region_1,District_1,SubDistrict_5,1000,50107,,,61.653065000000005,9.001709,4G,900.0,ADU451816v01,33.4,97.0,0.9925461516413221,-0.12186934340514737,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,25497,19,0,133,0,25649,0.9940738430348162,0.0007407696206479,0.0,-104.81234206656572,-114.2344970703125,-95.61530303955078,-12.143180508219274,52.90752942145752,80.0,5231.982753702591,1295.123558409964,50796910.20810094,3975769.4071999295,1130060884.0,0.0051853873445358,44058.6722289368,0,3473.0,67.0,67.0,10197.0,77.0,77.0,13670.0,0.3406550303981173
1894,SiteID_107,ModCell_1895,Cell_1895,SiteName_121,Macro,Region_1,District_1,SubDistrict_5,1000,50107,,,61.653065000000005,9.001709,4G,900.0,ADU451816v01,33.4,357.0,-0.05233595624294437,0.9986295347545738,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,18343,12,0,59,0,18414,0.996144238079722,0.0006516780710329,0.0,-103.8697063081024,-112.5,-94.44439697265624,-12.21466868278762,55.43295877856084,90.6666030883789,4123.902792260677,1381.7315110724735,36067954.75040041,3240184.04759999,796152568.0,0.0032040838492451,43236.26414684479,0,3701.0,78.0,78.0,9814.0,126.0,126.0,13515.0,0.3771777890983189
1895,SiteID_42,ModCell_1896,Cell_1896,SiteName_45,Macro,Region_1,District_1,SubDistrict_3,1000,50042,,,61.646132,8.991762000000001,4G,1800.0,ASI4518R42v06,39.8,177.0,0.05233595624294381,-0.9986295347545738,2.0,8.0,60,HUAWEI,F,P,RET,2025-09-14,109572,65,0,393,0,110030,0.9958374988639462,0.0005907479778242,0.0,-96.46008572365643,-108.82599639892578,-83.0,-12.25479187660734,54.51164975202792,92.0,3459.8417274647773,1507.9389317431364,119189695.01051392,12305055.27070016,3249340698.0,0.0035717531582295,29531.406870853403,0,25002.0,287.0,287.0,20350.0,283.0,283.0,45352.0,1.228588275760405
1896,SiteID_42,ModCell_1897,Cell_1897,SiteName_45,Macro,Region_1,District_1,SubDistrict_3,1000,50042,,,61.646132,8.991762000000001,4G,1800.0,ASI4518R42v06,16.6,57.0,0.838670567945424,0.5446390350150271,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,140938,57,0,289,0,141284,0.9975510319639874,0.000403442711135,0.0,-95.51686398391224,-104.54540252685548,-86.0,-11.406454904511238,53.20344882478867,81.5999984741211,3560.649429465065,1286.4532260796311,187311846.1298248,20184665.76420003,3918267404.0,0.0020455253248775,27733.27060389004,0,28172.0,222.0,222.0,6888.0,114.0,114.0,35060.0,4.0895630715633615
1897,SiteID_43,ModCell_1898,Cell_1898,SiteName_46,Macro,Region_1,District_1,SubDistrict_3,1003,50043,,,61.66883500000001,8.937079,4G,900.0,ASI4518R10v06,40.6,87.0,0.9986295347545738,0.052335956242943966,2.0,5.0,90,HUAWEI,F,P,RET,2025-09-14,25139,39,0,121,0,25299,0.993675639353334,0.0015415629076248,0.0,-99.32105166164094,-109.84210205078124,-85.0,-13.973106885541592,56.439966511003455,96.0,3551.7082772998256,1349.8356450301603,55290839.43930124,5888678.748999951,1184195175.0,0.004782797739041,46807.98351713506,0,7283.0,152.0,152.0,18520.0,145.0,145.0,25803.0,0.3932833000377949
1898,SiteID_43,ModCell_1899,Cell_1899,SiteName_46,Macro,Region_1,District_1,SubDistrict_3,1003,50043,,,61.66883500000001,8.937079,4G,900.0,ASI4518R10v06,40.6,27.0,0.45399049973954675,0.8910065241883679,2.0,5.0,90,HUAWEI,F,P,RET,2025-09-14,21711,23,0,114,0,21848,0.9937294031490296,0.001052727938484,0.0,-98.30074480818725,-111.09089660644533,-81.6500015258789,-12.28513694617042,47.62531286626767,80.80000305175781,3718.6118971892784,1285.923241962157,52418088.78590151,5301200.35389996,989338134.0,0.0052178689124862,45282.77801171732,0,5173.0,138.0,138.0,22146.0,134.0,134.0,27319.0,0.2336208064297647
1899,SiteID_158,ModCell_1900,Cell_1900,SiteName_182,Macro,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,1800.0,APE4516R1v06,17.0,147.0,0.5446390350150273,-0.8386705679454239,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,284017,46,0,261,0,284324,0.9989202459166304,0.0001617872567915,0.0,-91.51355243515742,-104.0,-77.77770233154297,-10.850643181626928,37.417978192919136,64.0,3994.508081158367,1375.4461085673952,184375546.57782844,23003306.715100866,8591684979.0,0.0009179668265781,30217.93791238165,0,87730.0,283.0,283.0,27248.0,297.0,297.0,114978.0,3.2196043891518955
1900,SiteID_158,ModCell_1901,Cell_1901,SiteName_182,Macro,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,2100.0,APE4516R1v06,17.0,17.0,0.29237170472273677,0.9563047559630354,2.0,7.0,70,HUAWEI,F,P,RET,2025-09-14,587348,90,0,572,0,588010,0.9988741688066528,0.000153058621452,0.0,-95.22309864281826,-105.0,-85.0,-12.994535908989594,46.57453681253487,80.0,3757.381008962173,1827.3215941489025,467148345.2370534,59946874.82934084,16471779085.0,0.000972772571895,28012.753329025018,0,75486.0,390.0,390.0,79169.0,428.0,428.0,154655.0,0.9534798534798536
1901,SiteID_158,ModCell_1902,Cell_1902,SiteName_182,Macro,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,900.0,APE4516R1v06,21.4,247.0,-0.9205048534524403,-0.3907311284892738,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,45424,44,0,122,0,45590,0.9963588506251372,0.0009651239306865,0.0,-100.36929090901094,-110.02559661865234,-89.33329772949219,-12.275907730653532,59.35550394669298,96.0,3839.8313416199217,1165.9439420769938,65774926.29420146,5085240.351499905,1417735832.0,0.0026760254441763,31097.517701250275,0,12124.0,170.0,170.0,41407.0,198.0,198.0,53531.0,0.2928178129829984
1902,SiteID_158,ModCell_1903,Cell_1903,SiteName_182,Massive MIMO,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,2300.0,APE4516R1v06,17.0,147.0,0.5446390350150273,-0.8386705679454239,2.0,2.0,120,HUAWEI,F,P,RET,2025-09-14,46421,12,0,80,0,46513,0.9980220583492788,0.0002579923892245,0.0,-90.94563018547538,-102.05879974365234,-78.5,-10.262736825822229,30.884762039207907,48.0,4449.85231375626,1330.819467560099,52215995.69910562,5386167.695000367,1191901884.0,0.0017199492614967,25625.134564530348,0,6334.0,161.0,161.0,36315.0,289.0,289.0,42649.0,0.1744410177332305
1903,SiteID_158,ModCell_1904,Cell_1904,SiteName_182,Massive MIMO,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,2300.0,APE4516R1v06,17.0,247.0,-0.9205048534524403,-0.3907311284892738,2.0,2.0,120,HUAWEI,F,P,RET,2025-09-14,48822,22,0,59,0,48903,0.9983436598981658,0.0004498701511154,0.0,-94.893129335767,-105.0,-83.53589630126953,-10.50633247413048,32.242889123667496,61.21730041503906,4927.808435565658,1487.7959672484214,101634787.94630368,13073991.740000147,1520341094.0,0.0012064699507187,31088.912622947468,0,8630.0,122.0,122.0,17514.0,160.0,160.0,26144.0,0.4927776191835569
1904,SiteID_158,ModCell_1905,Cell_1905,SiteName_182,Massive MIMO,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,2300.0,APE4516R1v06,17.0,17.0,0.29237170472273677,0.9563047559630354,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,86801,129,0,115,0,87045,0.9971968522028836,0.0014819920730656,0.0,-100.0921020469247,-110.0,-87.19999694824219,-11.062433893037312,50.19046872031186,80.0,4313.5661943072655,1288.737983256338,118853339.53440936,12169630.243600238,2548513596.0,0.0013211557240507,29278.11587110116,0,11079.0,194.0,194.0,35988.0,360.0,360.0,47067.0,0.3078718497318625
1905,SiteID_188,ModCell_1906,Cell_1906,SiteName_224,Massive MIMO,Region_1,District_1,SubDistrict_4,1002,50187,,,61.6842,8.961935,4G,2300.0,APE4516R1v06,21.4,167.0,0.2249510543438652,-0.9743700647852351,2.0,3.0,120,HUAWEI,F,P,RET,2025-09-14,30018,46,0,166,0,30230,0.9929870989083692,0.0015216672179953,0.0,-94.24454982264167,-109.21420288085938,-77.0,-11.98620779374716,41.12305249853775,69.33329772949219,5079.226355429641,1418.7388400090608,61648806.31610174,6491556.767100013,528273380.0,0.0054912338736354,17475.136619252396,0,8642.0,202.0,202.0,52536.0,340.0,340.0,61178.0,0.1645126291946628
1906,SiteID_81,ModCell_1907,Cell_1907,SiteName_87,Macro,Region_1,District_1,SubDistrict_2,1003,50080,,,61.682363,8.939645,4G,1800.0,APE4517R0v06,25.7,97.0,0.9925461516413221,-0.12186934340514737,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,642657,239,0,947,0,643843,0.9981579360185636,0.0003712085089066,0.0,-85.15138000018746,-99.0,-70.36360168457031,-12.577061267511468,28.39483902709165,56.0,4457.630339277565,1950.9754623309896,382156601.4658849,50409048.38103151,16912604686.0,0.0014708554725297,26268.212415138478,0,176567.0,658.0,658.0,147597.0,671.0,671.0,324164.0,1.196276372308568
1907,SiteID_81,ModCell_1908,Cell_1908,SiteName_87,Macro,Region_1,District_1,SubDistrict_2,1003,50080,,,61.682363,8.939645,4G,1800.0,APE4517R0v06,25.7,267.0,-0.9986295347545738,-0.052335956242944306,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,172907,49,0,311,0,173267,0.9979222817963028,0.000282800533281,0.0,-84.04861348669372,-97.76920318603516,-70.625,-12.094301531000529,18.060423297100076,32.0,6313.406149538647,1718.0615634102066,206988806.32331917,22927767.36220119,4663773659.0,0.0017949176704161,26916.687303410345,0,42204.0,388.0,388.0,24010.0,162.0,162.0,66214.0,1.7577360376494109
1908,SiteID_108,ModCell_1909,Cell_1909,SiteName_122,Massive MIMO,Region_1,District_1,SubDistrict_4,1002,50108,,,61.673342,8.951485,4G,2300.0,APE4516R1v06,21.4,267.0,-0.9986295347545738,-0.052335956242944306,3.0,8.0,120,HUAWEI,F,P,RET,2025-09-14,125289,165,0,176,0,125630,0.9972856801719334,0.0013133805619676,0.0,-91.1049809521535,-104.0,-78.42849731445312,-12.30444599969518,43.94233718804907,80.0,4614.816552530629,1559.8344699056222,128556913.34911276,14845541.577100432,4473411026.0,0.0014009392660988,35607.824771153384,0,38883.0,374.0,374.0,66005.0,543.0,543.0,104888.0,0.5890979607914432
1909,SiteID_109,ModCell_1910,Cell_1910,SiteName_184,Macro,Region_1,District_1,SubDistrict_1,1003,50109,,,61.698299,8.938748,4G,1800.0,ADU451816v01,22.4,117.0,0.8910065241883679,-0.4539904997395467,3.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,158701,12,0,149,0,158862,0.9989865417783989,7.553725875287986e-05,0.0,-98.76166388112364,-111.0,-86.0,-10.33008887172248,57.19447580164444,88.0,4055.486997283853,1386.3217506571784,147471122.40771574,12761075.040100148,7665691789.0,0.0009379209628482,48253.77868212663,0,12734.0,162.0,162.0,13274.0,150.0,150.0,26008.0,0.9593220338983052
1910,SiteID_44,ModCell_1911,Cell_1911,SiteName_47,Macro,Region_1,District_1,SubDistrict_4,1002,50044,,,61.66469800000001,8.95968,4G,1800.0,ASI4518R42v06,25.2,227.0,-0.7313537016191705,-0.6819983600624986,2.0,6.0,60,HUAWEI,F,P,RET,2025-09-14,235410,28,0,367,0,235805,0.9983248870889082,0.0001187421810394,0.0,-94.7423501294072,-104.35289764404295,-85.0333023071289,-11.524481907254051,46.876980703242495,96.0,3697.1978233666864,1387.3011268825662,164136857.33612406,14471397.980000583,11297881487.0,0.0015563707300523,47911.9674604016,0,41273.0,248.0,248.0,28241.0,234.0,234.0,69514.0,1.461440407903123
1911,SiteID_44,ModCell_1912,Cell_1912,SiteName_47,Macro,Region_1,District_1,SubDistrict_4,1002,50044,,,61.66469800000001,8.95968,4G,2100.0,AQU4518R21v06,25.2,227.0,-0.7313537016191705,-0.6819983600624986,4.0,0.0,60,HUAWEI,F,P,RET,2025-09-14,292546,32,0,500,0,293078,0.9981847835729738,0.0001091859504978,0.0,-95.39393515951268,-105.0,-86.25,-11.973956385159536,51.186636613683774,96.0,4440.357135351492,1660.203494885381,187255787.9994234,28175323.145101592,14237113516.0,0.0017060304765284,48577.89911218174,0,49881.0,443.0,443.0,58893.0,392.0,392.0,108774.0,0.8469793187761062
1912,SiteID_44,ModCell_1913,Cell_1913,SiteName_47,Macro,Region_1,District_1,SubDistrict_4,1002,50044,,,61.66469800000001,8.95968,4G,2100.0,AQU4518R21v06,25.2,347.0,-0.22495105434386534,0.9743700647852351,4.0,0.0,60,HUAWEI,F,P,RET,2025-09-14,454660,61,0,658,0,455379,0.998421095395264,0.0001339543545047,0.0,-93.98885527911952,-105.25,-81.35289764404297,-11.4430097073833,53.25060446999784,89.6968994140625,3433.368357804115,1554.1846050246886,281998528.9145246,39381453.032612056,22826204722.0,0.0014449502502311,50125.72982504683,0,143557.0,541.0,541.0,71500.0,508.0,508.0,215057.0,2.0077761150193703
1913,SiteID_44,ModCell_1914,Cell_1914,SiteName_47,LTE 8T8R,Region_1,District_1,SubDistrict_4,1002,50044,,,61.66469800000001,8.95968,4G,2300.0,A12264PD01v06,33.0,207.0,-0.4539904997395467,-0.8910065241883679,2.0,0.0,90,HUAWEI,F,P,RET,2025-09-14,105012,26,0,148,0,105186,0.9983457874622098,0.0002471811838077,0.0,-93.9397219781076,-104.1666030883789,-81.80000305175781,-10.6368266956992,45.15495786570032,88.0,3084.1376634163244,1242.568380529733,94217834.72900902,8966138.627700062,5371171465.0,0.0014070313539824,51063.558505884816,0,43159.0,247.0,247.0,32843.0,300.0,300.0,76002.0,1.3140908537327975
1914,SiteID_160,ModCell_1915,Cell_1915,SiteName_185,Macro,Region_1,District_1,SubDistrict_5,1002,50159,,,61.660727,8.975446,4G,2100.0,TBXLHA-6565C-VTM,27.8,127.0,0.7986355100472927,-0.6018150231520484,2.0,2.0,60,HUAWEI,F,P,RET,2025-09-14,247059,41,0,231,0,247331,0.9989002591668654,0.0001657697579357,0.0,-87.94317231842899,-102.0,-73.0,-9.335319879361748,36.14272982293274,80.0,5476.838044935155,1650.92760832023,162414888.08221057,19440222.52770056,6813191027.0,0.0009339710751988,27546.85432477126,0,38529.0,365.0,365.0,48640.0,451.0,451.0,87169.0,0.7921300960095393
1915,SiteID_47,ModCell_1916,Cell_1916,SiteName_51,Macro,Region_1,District_1,SubDistrict_6,1003,50047,,,61.687681000000005,8.918509,4G,900.0,Asi4518R42v06,17.3,262.0,-0.9902680687415703,-0.13917310096006583,6.0,8.0,90,HUAWEI,F,P,RET,2025-09-14,58921,29,0,136,1,59087,0.997190583377054,0.0004908016991893,0.0,-100.31645343824484,-111.05549621582033,-89.04540252685547,-13.548756241703575,59.25416769218793,96.0,3664.100261614441,1228.7113340554513,72824054.90670368,12104427.520700151,1725100160.0,0.0023016907272327,29195.93413102713,1,7007.0,69.0,69.0,13310.0,69.0,69.0,20317.0,0.5264818571106603
1916,SiteID_47,ModCell_1917,Cell_1917,SiteName_51,Macro,Region_1,District_1,SubDistrict_6,1003,50047,,,61.687681000000005,8.918509,4G,900.0,Asi4518R42v06,17.3,62.0,0.8829475928589269,0.46947156278589086,5.0,5.0,90,HUAWEI,F,P,RET,2025-09-14,45686,33,0,106,0,45825,0.9969667212220404,0.0007201309328968,0.0,-102.01666691656784,-111.36109924316406,-92.8332977294922,-14.803766791369185,56.67143030420203,90.6666030883789,3647.8869431868943,1146.8003313967397,52223493.012401976,4448843.681099924,1318320905.0,0.0023131478450627,28768.5958537916,0,9252.0,88.0,88.0,11947.0,65.0,65.0,21199.0,0.7744392366923335
1917,SiteID_161,ModCell_1918,Cell_1918,SiteName_292,Massive MIMO,Region_1,District_1,SubDistrict_3,1002,50160,,,61.648948999999995,8.965683,4G,2300.0,APE4517R0v06,28.1,287.0,-0.9563047559630354,0.2923717047227367,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,377870,115,0,392,0,378377,0.9986600665473852,0.0003039296786009,0.0,-93.6121442390003,-102.69490051269533,-83.76190185546875,-10.778843372498248,54.020611739972985,94.3156967163086,4264.662798089403,1644.0869917995876,322527186.8531656,28458904.155103173,8865884987.0,0.0010360037740137,23431.352822713856,0,18477.0,163.0,163.0,35754.0,214.0,214.0,54231.0,0.5167948538665921
